Home Team,Away Team,Home Goals,Away Goals,Home Team Conference,Away Team Conference,Week
Cedarville,Walsh,1,2,G-MAC,GLIAC,8
Cal State San Marcos,Cal State Dominguez Hills,6,0,CCAA,CCAA,8
Cedarville,Trevecca Nazarene,0,0,G-MAC,G-MAC,8
Cal State San Marcos,Cal State Los Angeles,0,0,CCAA,CCAA,8
